start_time,v
1272178800000,0
1272182400000,0
1272186000000,50
1272189600000,950
1272193200000,150
1272196800000,50
1272200400000,0
1272204000000,2300
1272207600000,350
1272211200000,150
1272214800000,0
1272218400000,50
1272222000000,1750
1272225600000,330
1272229200000,100
1272232800000,550
1272236400000,1050
1272240000000,330.90000000000003
1272243600000,0
1272247200000,100
1272250800000,1147.58
1272254400000,0
1272258000000,0
1272261600000,368.84
1272265200000,100
1272268800000,0
1272272400000,200
1272276000000,350
1272279600000,900
1272283200000,50
1272286800000,50
1272290400000,150
1272294000000,1338.18
1272297600000,300
1272301200000,150
1272304800000,100
1272308400000,200
1272312000000,0
1272315600000,0
1272319200000,59.99
1272322800000,6250
1272326400000,5008.9400000000005
1272330000000,50
1272333600000,445
1272337200000,400
1272340800000,51
1272344400000,105.96
1272348000000,265.59000000000003
1272351600000,61.39
1272355200000,0
1272358800000,0
1272362400000,150
1272366000000,250
1272369600000,50
1272373200000,100
1272376800000,50
1272380400000,100
1272384000000,0
1272387600000,100
1272391200000,0
1272394800000,0
1272398400000,250
1272402000000,300
1272405600000,50
1272409200000,0
1272412800000,1050
1272416400000,55.02
1272420000000,100
1272423600000,109.08
1272427200000,0
1272430800000,410
1272434400000,752.07
1272438000000,0
1272441600000,0
1272445200000,200
1272448800000,150
1272452400000,0
1272456000000,2550
1272459600000,150
1272463200000,0
1272466800000,350
1272470400000,44.6
1272474000000,351.1
1272477600000,501.02
1272481200000,0
1272484800000,200
1272488400000,50
1272492000000,200
1272495600000,1199.65
1272499200000,1045.05
1272502800000,283.3
1272506400000,50
1272510000000,55
1272513600000,250
1272517200000,0
1272520800000,400
1272524400000,200
1272528000000,50
1272531600000,0
1272535200000,0
1272538800000,151.01
1272542400000,0
1272546000000,450
1272549600000,150
1272553200000,0
1272556800000,0
1272560400000,250
1272564000000,0
1272567600000,995
1272571200000,0
1272574800000,0
1272578400000,1195
1272582000000,50
1272585600000,50
1272589200000,0
1272592800000,6000
1272596400000,0
1272600000000,50
1272603600000,251
1272607200000,0
1272610800000,1018.33
1272614400000,0
1272618000000,23000.99
1272621600000,0
1272625200000,100
1272628800000,0
1272632400000,400
1272636000000,0
1272639600000,100
1272643200000,100
1272646800000,0
1272650400000,0
1272654000000,50
1272657600000,0
1272661200000,0
1272664800000,2300
1272668400000,28000
1272672000000,0
1272675600000,200
1272679200000,0
1272682800000,94.6
1272686400000,150
1272690000000,50
1272693600000,0
1272697200000,1850
1272700800000,150
1272704400000,0
1272708000000,100
1272711600000,150
1272715200000,0
1272718800000,0
1272722400000,0
1272726000000,50
1272729600000,50
1272733200000,0
1272736800000,0
1272740400000,302
1272744000000,0
1272747600000,2
1272751200000,0
1272754800000,2050
1272758400000,200
1272762000000,100
1272765600000,100
1272769200000,0
1272772800000,50
1272776400000,50
1272780000000,100
