start_time,v
1272254400000,250
1272258000000,50
1272261600000,400
1272265200000,350
1272268800000,400
1272272400000,450
1272276000000,250
1272279600000,500
1272283200000,350
1272286800000,300
1272290400000,500
1272294000000,300
1272297600000,200
1272301200000,250
1272304800000,150
1272308400000,300
1272312000000,400
1272315600000,450
1272319200000,300
1272322800000,400
1272326400000,350
1272330000000,300
1272333600000,350
1272337200000,350
1272340800000,250
1272344400000,250
1272348000000,350
1272351600000,500
1272355200000,500
1272358800000,300
1272362400000,450
1272366000000,400
1272369600000,550
1272373200000,250
1272376800000,400
1272380400000,250
1272384000000,200
1272387600000,400
1272391200000,450
1272394800000,600
1272398400000,350
1272402000000,350
1272405600000,500
1272409200000,350
1272412800000,800
1272416400000,350
1272420000000,350
1272423600000,200
1272427200000,250
1272430800000,350
1272434400000,350
1272438000000,300
1272441600000,400
1272445200000,200
1272448800000,250
1272452400000,450
1272456000000,550
1272459600000,250
1272463200000,300
1272466800000,400
1272470400000,300
1272474000000,200
1272477600000,450
1272481200000,550
1272484800000,450
1272488400000,400
1272492000000,400
1272495600000,500
1272499200000,300
1272502800000,500
1272506400000,150
1272510000000,350
1272513600000,350
1272517200000,50
1272520800000,350
1272524400000,150
1272528000000,300
1272531600000,450
1272535200000,400
1272538800000,150
1272542400000,300
1272546000000,250
1272549600000,300
1272553200000,200
1272556800000,450
1272560400000,150
1272564000000,400
1272567600000,550
1272571200000,250
1272574800000,350
1272578400000,350
1272582000000,300
1272585600000,400
1272589200000,300
1272592800000,450
1272596400000,250
1272600000000,200
1272603600000,450
1272607200000,50
1272610800000,300
1272614400000,250
1272618000000,400
1272621600000,350
1272625200000,300
1272628800000,250
1272632400000,250
1272636000000,400
1272639600000,350
1272643200000,250
1272646800000,250
1272650400000,100
1272654000000,350
1272657600000,400
1272661200000,350
1272664800000,200
1272668400000,350
1272672000000,300
1272675600000,400
1272679200000,500
1272682800000,350
1272686400000,400
1272690000000,400
1272693600000,250
1272697200000,150
1272700800000,500
1272704400000,450
1272708000000,150
1272711600000,550
1272715200000,350
1272718800000,450
1272722400000,100
1272726000000,300
1272729600000,450
1272733200000,350
1272736800000,550
1272740400000,600
1272744000000,400
1272747600000,450
1272751200000,300
1272754800000,450
1272758400000,150
1272762000000,250
1272765600000,250
1272769200000,400
1272772800000,550
1272776400000,350
1272780000000,550
1272783600000,300
1272787200000,250
1272790800000,450
1272794400000,250
1272798000000,300
1272801600000,350
1272805200000,300
1272808800000,350
1272812400000,300
1272816000000,150
1272819600000,300
1272823200000,350
1272826800000,200
1272830400000,500
1272834000000,550
1272837600000,150
1272841200000,200
1272844800000,600
1272848400000,400
1272852000000,450
1272855600000,450
1272859200000,250
1272862800000,350
1272866400000,350
1272870000000,650
1272873600000,550
1272877200000,350
1272880800000,300
1272884400000,150
1272888000000,200
1272891600000,200
1272895200000,150
1272898800000,300
1272902400000,250
1272906000000,100
1272909600000,200
1272913200000,200
1272916800000,450
1272920400000,400
1272924000000,250
1272927600000,400
1272931200000,300
1272934800000,100
1272938400000,350
1272942000000,350
1272945600000,250
1272949200000,100
1272952800000,500
1272956400000,400
1272960000000,350
1272963600000,300
1272967200000,300
1272970800000,150
1272974400000,250
1272978000000,150
1272981600000,200
1272985200000,100
1272988800000,300
1272992400000,200
1272996000000,300
1272999600000,500
1273003200000,300
1273006800000,350
1273010400000,300
1273014000000,400
1273017600000,400
1273021200000,400
1273024800000,300
1273028400000,250
1273032000000,450
1273035600000,200
1273039200000,300
1273042800000,250
1273046400000,250
1273050000000,100
1273053600000,300
1273057200000,500
1273060800000,150
1273064400000,200
1273068000000,250
1273071600000,300
1273075200000,250
1273078800000,150
1273082400000,350
1273086000000,250
1273089600000,250
1273093200000,200
1273096800000,200
1273100400000,600
1273104000000,250
1273107600000,350
1273111200000,300
1273114800000,250
1273118400000,250
1273122000000,350
1273125600000,400
1273129200000,200
1273132800000,350
1273136400000,300
1273140000000,350
1273143600000,300
1273147200000,150
1273150800000,350
1273154400000,450
1273158000000,400
1273161600000,400
1273165200000,350
1273168800000,550
1273172400000,100
1273176000000,200
1273179600000,100
1273183200000,350
1273186800000,400
1273190400000,200
1273194000000,500
1273197600000,250
1273201200000,450
1273204800000,100
1273208400000,350
1273212000000,350
1273215600000,50
1273219200000,250
1273222800000,300
1273226400000,500
1273230000000,250
1273233600000,200
1273237200000,250
1273240800000,150
1273244400000,350
1273248000000,200
1273251600000,200
1273255200000,300
1273258800000,100
1273262400000,300
1273266000000,400
1273269600000,250
1273273200000,350
1273276800000,350
1273280400000,350
1273284000000,250
1273287600000,300
1273291200000,200
1273294800000,500
1273298400000,50
1273302000000,200
1273305600000,300
1273309200000,450
1273312800000,200
1273316400000,100
1273320000000,400
1273323600000,350
1273327200000,450
1273330800000,550
1273334400000,350
1273338000000,300
1273341600000,450
1273345200000,400
1273348800000,300
1273352400000,350
1273356000000,350
1273359600000,200
1273363200000,550
1273366800000,100
1273370400000,350
1273374000000,300
1273377600000,200
1273381200000,150
1273384800000,250
1273388400000,400
1273392000000,150
1273395600000,200
1273399200000,450
1273402800000,300
1273406400000,150
1273410000000,500
1273413600000,200
1273417200000,200
1273420800000,350
1273424400000,250
1273428000000,450
1273431600000,350
1273435200000,350
1273438800000,200
1273442400000,400
1273446000000,350
1273449600000,350
1273453200000,500
1273456800000,300
1273460400000,200
1273464000000,200
1273467600000,350
1273471200000,200
1273474800000,450
1273478400000,200
1273482000000,250
1273485600000,150
1273489200000,250
1273492800000,300
1273496400000,350
1273500000000,250
1273503600000,250
1273507200000,100
1273510800000,150
1273514400000,300
1273518000000,300
1273521600000,250
1273525200000,150
1273528800000,400
1273532400000,200
1273536000000,400
1273539600000,200
1273543200000,100
1273546800000,100
1273550400000,300
1273554000000,200
1273557600000,150
1273561200000,650
1273564800000,350
1273568400000,150
1273572000000,250
1273575600000,100
1273579200000,200
1273582800000,350
1273586400000,150
1273590000000,150
1273593600000,200
1273597200000,200
1273600800000,250
1273604400000,350
1273608000000,100
1273611600000,350
1273615200000,300
1273618800000,0
1273622400000,650
1273626000000,200
1273629600000,250
1273633200000,200
1273636800000,200
1273640400000,250
1273644000000,450
1273647600000,200
1273651200000,300
1273654800000,250
1273658400000,300
1273662000000,150
1273665600000,350
1273669200000,350
1273672800000,150
1273676400000,200
1273680000000,150
1273683600000,100
1273687200000,200
1273690800000,200
1273694400000,400
1273698000000,200
1273701600000,350
1273705200000,300
1273708800000,200
1273712400000,200
1273716000000,150
1273719600000,300
1273723200000,400
1273726800000,500
1273730400000,50
1273734000000,300
1273737600000,100
1273741200000,250
1273744800000,300
1273748400000,300
1273752000000,450
1273755600000,350
1273759200000,150
1273762800000,150
1273766400000,300
1273770000000,400
1273773600000,250
1273777200000,250
1273780800000,200
1273784400000,450
1273788000000,200
1273791600000,200
1273795200000,200
1273798800000,200
1273802400000,200
1273806000000,200
1273809600000,350
1273813200000,450
1273816800000,450
1273820400000,200
1273824000000,150
1273827600000,450
1273831200000,250
1273834800000,150
1273838400000,50
1273842000000,150
1273845600000,300
1273849200000,250
1273852800000,200
1273856400000,250
1273860000000,356.71
1273863600000,200
1273867200000,350
1273870800000,350
1273874400000,200
1273878000000,250
1273881600000,250
1273885200000,0
1273888800000,200
1273892400000,400
1273896000000,200
1273899600000,52.64
1273903200000,250
1273906800000,150
1273910400000,100
1273914000000,200
1273917600000,250
1273921200000,300
1273924800000,250
1273928400000,200
1273932000000,150
1273935600000,200
1273939200000,250
1273942800000,200
1273946400000,250
1273950000000,150
1273953600000,100
1273957200000,50
1273960800000,150
1273964400000,250
1273968000000,100
1273971600000,250
1273975200000,200
1273978800000,50
1273982400000,150
1273986000000,250
1273989600000,300
1273993200000,300
1273996800000,100
1274000400000,250
1274004000000,300
1274007600000,300
1274011200000,100
1274014800000,200
1274018400000,250
1274022000000,350
1274025600000,100
1274029200000,200
1274032800000,400
1274036400000,550
1274040000000,300
1274043600000,400
